id;household_demand;commercial_demand;industrial_demand;heat_demand
4368;25252.61092;15474.6453;44152.23492;19784.03316
4369;17750.61774;14408.74108;41420.7072;21347.02551
4370;11601.44301;12276.93263;39808.65805;24112.25751
4371;9551.718094;11020.68835;40077.33291;31255.40321
4372;8875.308872;10316.43021;40077.33291;44982.18455
4373;8875.308872;11020.68835;36853.23463;50000
4374;9203.264858;13514.14288;36002.43091;47389.49171
4375;12626.30547;14580.04711;37927.93406;44281.28207
4376;23038.90802;16369.2435;43883.56006;41661.88626
4377;27814.76707;24192.21917;47645.00807;38936.64811
4378;28142.72305;38068.00812;58750.23551;37513.43228
4379;27630.29183;40371.12262;58750.23551;36402.89572
4380;26789.90461;41265.72081;61213.08837;35590.4952
4381;28142.72305;41969.97896;63093.81238;36323.71595
4382;31729.74165;36811.76386;61750.43809;36897.76923
4383;28142.72305;31653.54876;60138.38894;39171.35955
4384;24904.15769;32015.19483;59601.03923;41536.24898
4385;22342.00155;35041.60148;59869.71408;42599.52007
4386;21829.57033;34508.64936;59601.03923;43187.71259
4387;25580.56692;33252.4051;61213.08837;42656.07705
4388;32242.17288;23468.92701;60944.41352;38413.49611
4389;36177.64471;17777.7598;55257.46236;30110.12451
4390;33103.05734;17244.80768;53600.63407;22799.73176
4391;31217.31042;15836.29138;47376.33321;18507.0575
4392;25252.61092;15474.6453;44152.23492;19784.03316
4393;17750.61774;14408.74108;41420.7072;21347.02551
4394;11601.44301;12276.93263;39808.65805;24112.25751
4395;9551.718094;11020.68835;40077.33291;31255.40321
4396;8875.308872;10316.43021;40077.33291;44982.18455
4397;8875.308872;11020.68835;36853.23463;50000
4398;9203.264858;13514.14288;36002.43091;47389.49171
4399;12626.30547;14580.04711;37927.93406;44281.28207
4400;23038.90802;16369.2435;43883.56006;41661.88626
4401;27814.76707;24192.21917;47645.00807;38936.64811
4402;28142.72305;38068.00812;58750.23551;37513.43228
4403;27630.29183;40371.12262;58750.23551;36402.89572
4404;26789.90461;41265.72081;61213.08837;35590.4952
4405;28142.72305;41969.97896;63093.81238;36323.71595
4406;31729.74165;36811.76386;61750.43809;36897.76923
4407;28142.72305;31653.54876;60138.38894;39171.35955
4408;24904.15769;32015.19483;59601.03923;41536.24898
4409;22342.00155;35041.60148;59869.71408;42599.52007
4410;21829.57033;34508.64936;59601.03923;43187.71259
4411;25580.56692;33252.4051;61213.08837;42656.07705
4412;32242.17288;23468.92701;60944.41352;38413.49611
4413;36177.64471;17777.7598;55257.46236;30110.12451
4414;33103.05734;17244.80768;53600.63407;22799.73176
4415;31217.31042;15836.29138;47376.33321;18507.0575
4416;25252.61092;15474.6453;44152.23492;19784.03316
4417;17750.61774;14408.74108;41420.7072;21347.02551
4418;11601.44301;12276.93263;39808.65805;24112.25751
4419;9551.718094;11020.68835;40077.33291;31255.40321
4420;8875.308872;10316.43021;40077.33291;44982.18455
4421;8875.308872;11020.68835;36853.23463;50000
4422;9203.264858;13514.14288;36002.43091;47389.49171
4423;12626.30547;14580.04711;37927.93406;44281.28207
4424;23038.90802;16369.2435;43883.56006;41661.88626
4425;27814.76707;24192.21917;47645.00807;38936.64811
4426;28142.72305;38068.00812;58750.23551;37513.43228
4427;27630.29183;40371.12262;58750.23551;36402.89572
4428;26789.90461;41265.72081;61213.08837;35590.4952
4429;28142.72305;41969.97896;63093.81238;36323.71595
4430;31729.74165;36811.76386;61750.43809;36897.76923
4431;28142.72305;31653.54876;60138.38894;39171.35955
4432;24904.15769;32015.19483;59601.03923;41536.24898
4433;22342.00155;35041.60148;59869.71408;42599.52007
4434;21829.57033;34508.64936;59601.03923;43187.71259
4435;25580.56692;33252.4051;61213.08837;42656.07705
4436;32242.17288;23468.92701;60944.41352;38413.49611
4437;36177.64471;17777.7598;55257.46236;30110.12451
4438;33103.05734;17244.80768;53600.63407;22799.73176
4439;31217.31042;15836.29138;47376.33321;18507.0575
4440;25252.61092;15474.6453;44152.23492;19784.03316
4441;17750.61774;14408.74108;41420.7072;21347.02551
4442;11601.44301;12276.93263;39808.65805;24112.25751
4443;9551.718094;11020.68835;40077.33291;31255.40321
4444;8875.308872;10316.43021;40077.33291;44982.18455
4445;8875.308872;11020.68835;36853.23463;50000
4446;9203.264858;13514.14288;36002.43091;47389.49171
4447;12626.30547;14580.04711;37927.93406;44281.28207
4448;23038.90802;16369.2435;43883.56006;41661.88626
4449;27814.76707;24192.21917;47645.00807;38936.64811
4450;28142.72305;38068.00812;58750.23551;37513.43228
4451;27630.29183;40371.12262;58750.23551;36402.89572
4452;26789.90461;41265.72081;61213.08837;35590.4952
4453;28142.72305;41969.97896;63093.81238;36323.71595
4454;31729.74165;36811.76386;61750.43809;36897.76923
4455;28142.72305;31653.54876;60138.38894;39171.35955
4456;24904.15769;32015.19483;59601.03923;41536.24898
4457;22342.00155;35041.60148;59869.71408;42599.52007
4458;21829.57033;34508.64936;59601.03923;43187.71259
4459;25580.56692;33252.4051;61213.08837;42656.07705
4460;32242.17288;23468.92701;60944.41352;38413.49611
4461;36177.64471;17777.7598;55257.46236;30110.12451
4462;33103.05734;17244.80768;53600.63407;22799.73176
4463;31217.31042;15836.29138;47376.33321;18507.0575
4464;25252.61092;15474.6453;44152.23492;19784.03316
4465;17750.61774;14408.74108;41420.7072;21347.02551
4466;11601.44301;12276.93263;39808.65805;24112.25751
4467;9551.718094;11020.68835;40077.33291;31255.40321
4468;8875.308872;10316.43021;40077.33291;44982.18455
4469;8875.308872;11020.68835;36853.23463;50000
4470;9203.264858;13514.14288;36002.43091;47389.49171
4471;12626.30547;14580.04711;37927.93406;44281.28207
4472;23038.90802;16369.2435;43883.56006;41661.88626
4473;27814.76707;24192.21917;47645.00807;38936.64811
4474;28142.72305;38068.00812;58750.23551;37513.43228
4475;27630.29183;40371.12262;58750.23551;36402.89572
4476;26789.90461;41265.72081;61213.08837;35590.4952
4477;28142.72305;41969.97896;63093.81238;36323.71595
4478;31729.74165;36811.76386;61750.43809;36897.76923
4479;28142.72305;31653.54876;60138.38894;39171.35955
4480;24904.15769;32015.19483;59601.03923;41536.24898
4481;22342.00155;35041.60148;59869.71408;42599.52007
4482;21829.57033;34508.64936;59601.03923;43187.71259
4483;25580.56692;33252.4051;61213.08837;42656.07705
4484;32242.17288;23468.92701;60944.41352;38413.49611
4485;36177.64471;17777.7598;55257.46236;30110.12451
4486;33103.05734;17244.80768;53600.63407;22799.73176
4487;31217.31042;15836.29138;47376.33321;18507.0575
4488;25252.61092;15474.6453;44152.23492;19784.03316
4489;17750.61774;14408.74108;41420.7072;21347.02551
4490;11601.44301;12276.93263;39808.65805;24112.25751
4491;9551.718094;11020.68835;40077.33291;31255.40321
4492;8875.308872;10316.43021;40077.33291;44982.18455
4493;8875.308872;11020.68835;36853.23463;50000
4494;9203.264858;13514.14288;36002.43091;47389.49171
4495;12626.30547;14580.04711;37927.93406;44281.28207
4496;23038.90802;16369.2435;43883.56006;41661.88626
4497;27814.76707;24192.21917;47645.00807;38936.64811
4498;28142.72305;38068.00812;58750.23551;37513.43228
4499;27630.29183;40371.12262;58750.23551;36402.89572
4500;26789.90461;41265.72081;61213.08837;35590.4952
4501;28142.72305;41969.97896;63093.81238;36323.71595
4502;31729.74165;36811.76386;61750.43809;36897.76923
4503;28142.72305;31653.54876;60138.38894;39171.35955
4504;24904.15769;32015.19483;59601.03923;41536.24898
4505;22342.00155;35041.60148;59869.71408;42599.52007
4506;21829.57033;34508.64936;59601.03923;43187.71259
4507;25580.56692;33252.4051;61213.08837;42656.07705
4508;32242.17288;23468.92701;60944.41352;38413.49611
4509;36177.64471;17777.7598;55257.46236;30110.12451
4510;33103.05734;17244.80768;53600.63407;22799.73176
4511;31217.31042;15836.29138;47376.33321;18507.0575
4512;25252.61092;15474.6453;44152.23492;19784.03316
4513;17750.61774;14408.74108;41420.7072;21347.02551
4514;11601.44301;12276.93263;39808.65805;24112.25751
4515;9551.718094;11020.68835;40077.33291;31255.40321
4516;8875.308872;10316.43021;40077.33291;44982.18455
4517;8875.308872;11020.68835;36853.23463;50000
4518;9203.264858;13514.14288;36002.43091;47389.49171
4519;12626.30547;14580.04711;37927.93406;44281.28207
4520;23038.90802;16369.2435;43883.56006;41661.88626
4521;27814.76707;24192.21917;47645.00807;38936.64811
4522;28142.72305;38068.00812;58750.23551;37513.43228
4523;27630.29183;40371.12262;58750.23551;36402.89572
4524;26789.90461;41265.72081;61213.08837;35590.4952
4525;28142.72305;41969.97896;63093.81238;36323.71595
4526;31729.74165;36811.76386;61750.43809;36897.76923
4527;28142.72305;31653.54876;60138.38894;39171.35955
4528;24904.15769;32015.19483;59601.03923;41536.24898
4529;22342.00155;35041.60148;59869.71408;42599.52007
4530;21829.57033;34508.64936;59601.03923;43187.71259
4531;25580.56692;33252.4051;61213.08837;42656.07705
4532;32242.17288;23468.92701;60944.41352;38413.49611
4533;36177.64471;17777.7598;55257.46236;30110.12451
4534;33103.05734;17244.80768;53600.63407;22799.73176
4535;31217.31042;15836.29138;47376.33321;18507.0575
4536;25252.61092;15474.6453;44152.23492;19784.03316
4537;17750.61774;14408.74108;41420.7072;21347.02551
4538;11601.44301;12276.93263;39808.65805;24112.25751
4539;9551.718094;11020.68835;40077.33291;31255.40321
4540;8875.308872;10316.43021;40077.33291;44982.18455
4541;8875.308872;11020.68835;36853.23463;50000
4542;9203.264858;13514.14288;36002.43091;47389.49171
4543;12626.30547;14580.04711;37927.93406;44281.28207
4544;23038.90802;16369.2435;43883.56006;41661.88626
4545;27814.76707;24192.21917;47645.00807;38936.64811
4546;28142.72305;38068.00812;58750.23551;37513.43228
4547;27630.29183;40371.12262;58750.23551;36402.89572
4548;26789.90461;41265.72081;61213.08837;35590.4952
4549;28142.72305;41969.97896;63093.81238;36323.71595
4550;31729.74165;36811.76386;61750.43809;36897.76923
4551;28142.72305;31653.54876;60138.38894;39171.35955
4552;24904.15769;32015.19483;59601.03923;41536.24898
4553;22342.00155;35041.60148;59869.71408;42599.52007
4554;21829.57033;34508.64936;59601.03923;43187.71259
4555;25580.56692;33252.4051;61213.08837;42656.07705
4556;32242.17288;23468.92701;60944.41352;38413.49611
4557;36177.64471;17777.7598;55257.46236;30110.12451
4558;33103.05734;17244.80768;53600.63407;22799.73176
4559;31217.31042;15836.29138;47376.33321;18507.0575
4560;25252.61092;15474.6453;44152.23492;19784.03316
4561;17750.61774;14408.74108;41420.7072;21347.02551
4562;11601.44301;12276.93263;39808.65805;24112.25751
4563;9551.718094;11020.68835;40077.33291;31255.40321
4564;8875.308872;10316.43021;40077.33291;44982.18455
4565;8875.308872;11020.68835;36853.23463;50000
4566;9203.264858;13514.14288;36002.43091;47389.49171
4567;12626.30547;14580.04711;37927.93406;44281.28207
4568;23038.90802;16369.2435;43883.56006;41661.88626
4569;27814.76707;24192.21917;47645.00807;38936.64811
4570;28142.72305;38068.00812;58750.23551;37513.43228
4571;27630.29183;40371.12262;58750.23551;36402.89572
4572;26789.90461;41265.72081;61213.08837;35590.4952
4573;28142.72305;41969.97896;63093.81238;36323.71595
4574;31729.74165;36811.76386;61750.43809;36897.76923
4575;28142.72305;31653.54876;60138.38894;39171.35955
4576;24904.15769;32015.19483;59601.03923;41536.24898
4577;22342.00155;35041.60148;59869.71408;42599.52007
4578;21829.57033;34508.64936;59601.03923;43187.71259
4579;25580.56692;33252.4051;61213.08837;42656.07705
4580;32242.17288;23468.92701;60944.41352;38413.49611
4581;36177.64471;17777.7598;55257.46236;30110.12451
4582;33103.05734;17244.80768;53600.63407;22799.73176
4583;31217.31042;15836.29138;47376.33321;18507.0575
4584;25252.61092;15474.6453;44152.23492;19784.03316
4585;17750.61774;14408.74108;41420.7072;21347.02551
4586;11601.44301;12276.93263;39808.65805;24112.25751
4587;9551.718094;11020.68835;40077.33291;31255.40321
4588;8875.308872;10316.43021;40077.33291;44982.18455
4589;8875.308872;11020.68835;36853.23463;50000
4590;9203.264858;13514.14288;36002.43091;47389.49171
4591;12626.30547;14580.04711;37927.93406;44281.28207
4592;23038.90802;16369.2435;43883.56006;41661.88626
4593;27814.76707;24192.21917;47645.00807;38936.64811
4594;28142.72305;38068.00812;58750.23551;37513.43228
4595;27630.29183;40371.12262;58750.23551;36402.89572
4596;26789.90461;41265.72081;61213.08837;35590.4952
4597;28142.72305;41969.97896;63093.81238;36323.71595
4598;31729.74165;36811.76386;61750.43809;36897.76923
4599;28142.72305;31653.54876;60138.38894;39171.35955
4600;24904.15769;32015.19483;59601.03923;41536.24898
4601;22342.00155;35041.60148;59869.71408;42599.52007
4602;21829.57033;34508.64936;59601.03923;43187.71259
4603;25580.56692;33252.4051;61213.08837;42656.07705
4604;32242.17288;23468.92701;60944.41352;38413.49611
4605;36177.64471;17777.7598;55257.46236;30110.12451
4606;33103.05734;17244.80768;53600.63407;22799.73176
4607;31217.31042;15836.29138;47376.33321;18507.0575
4608;25252.61092;15474.6453;44152.23492;19784.03316
4609;17750.61774;14408.74108;41420.7072;21347.02551
4610;11601.44301;12276.93263;39808.65805;24112.25751
4611;9551.718094;11020.68835;40077.33291;31255.40321
4612;8875.308872;10316.43021;40077.33291;44982.18455
4613;8875.308872;11020.68835;36853.23463;50000
4614;9203.264858;13514.14288;36002.43091;47389.49171
4615;12626.30547;14580.04711;37927.93406;44281.28207
4616;23038.90802;16369.2435;43883.56006;41661.88626
4617;27814.76707;24192.21917;47645.00807;38936.64811
4618;28142.72305;38068.00812;58750.23551;37513.43228
4619;27630.29183;40371.12262;58750.23551;36402.89572
4620;26789.90461;41265.72081;61213.08837;35590.4952
4621;28142.72305;41969.97896;63093.81238;36323.71595
4622;31729.74165;36811.76386;61750.43809;36897.76923
4623;28142.72305;31653.54876;60138.38894;39171.35955
4624;24904.15769;32015.19483;59601.03923;41536.24898
4625;22342.00155;35041.60148;59869.71408;42599.52007
4626;21829.57033;34508.64936;59601.03923;43187.71259
4627;25580.56692;33252.4051;61213.08837;42656.07705
4628;32242.17288;23468.92701;60944.41352;38413.49611
4629;36177.64471;17777.7598;55257.46236;30110.12451
4630;33103.05734;17244.80768;53600.63407;22799.73176
4631;31217.31042;15836.29138;47376.33321;18507.0575
4632;25252.61092;15474.6453;44152.23492;19784.03316
4633;17750.61774;14408.74108;41420.7072;21347.02551
4634;11601.44301;12276.93263;39808.65805;24112.25751
4635;9551.718094;11020.68835;40077.33291;31255.40321
4636;8875.308872;10316.43021;40077.33291;44982.18455
4637;8875.308872;11020.68835;36853.23463;50000
4638;9203.264858;13514.14288;36002.43091;47389.49171
4639;12626.30547;14580.04711;37927.93406;44281.28207
4640;23038.90802;16369.2435;43883.56006;41661.88626
4641;27814.76707;24192.21917;47645.00807;38936.64811
4642;28142.72305;38068.00812;58750.23551;37513.43228
4643;27630.29183;40371.12262;58750.23551;36402.89572
4644;26789.90461;41265.72081;61213.08837;35590.4952
4645;28142.72305;41969.97896;63093.81238;36323.71595
4646;31729.74165;36811.76386;61750.43809;36897.76923
4647;28142.72305;31653.54876;60138.38894;39171.35955
4648;24904.15769;32015.19483;59601.03923;41536.24898
4649;22342.00155;35041.60148;59869.71408;42599.52007
4650;21829.57033;34508.64936;59601.03923;43187.71259
4651;25580.56692;33252.4051;61213.08837;42656.07705
4652;32242.17288;23468.92701;60944.41352;38413.49611
4653;36177.64471;17777.7598;55257.46236;30110.12451
4654;33103.05734;17244.80768;53600.63407;22799.73176
4655;31217.31042;15836.29138;47376.33321;18507.0575
4656;25252.61092;15474.6453;44152.23492;19784.03316
4657;17750.61774;14408.74108;41420.7072;21347.02551
4658;11601.44301;12276.93263;39808.65805;24112.25751
4659;9551.718094;11020.68835;40077.33291;31255.40321
4660;8875.308872;10316.43021;40077.33291;44982.18455
4661;8875.308872;11020.68835;36853.23463;50000
4662;9203.264858;13514.14288;36002.43091;47389.49171
4663;12626.30547;14580.04711;37927.93406;44281.28207
4664;23038.90802;16369.2435;43883.56006;41661.88626
4665;27814.76707;24192.21917;47645.00807;38936.64811
4666;28142.72305;38068.00812;58750.23551;37513.43228
4667;27630.29183;40371.12262;58750.23551;36402.89572
4668;26789.90461;41265.72081;61213.08837;35590.4952
4669;28142.72305;41969.97896;63093.81238;36323.71595
4670;31729.74165;36811.76386;61750.43809;36897.76923
4671;28142.72305;31653.54876;60138.38894;39171.35955
4672;24904.15769;32015.19483;59601.03923;41536.24898
4673;22342.00155;35041.60148;59869.71408;42599.52007
4674;21829.57033;34508.64936;59601.03923;43187.71259
4675;25580.56692;33252.4051;61213.08837;42656.07705
4676;32242.17288;23468.92701;60944.41352;38413.49611
4677;36177.64471;17777.7598;55257.46236;30110.12451
4678;33103.05734;17244.80768;53600.63407;22799.73176
4679;31217.31042;15836.29138;47376.33321;18507.0575
4680;25252.61092;15474.6453;44152.23492;19784.03316
4681;17750.61774;14408.74108;41420.7072;21347.02551
4682;11601.44301;12276.93263;39808.65805;24112.25751
4683;9551.718094;11020.68835;40077.33291;31255.40321
4684;8875.308872;10316.43021;40077.33291;44982.18455
4685;8875.308872;11020.68835;36853.23463;50000
4686;9203.264858;13514.14288;36002.43091;47389.49171
4687;12626.30547;14580.04711;37927.93406;44281.28207
4688;23038.90802;16369.2435;43883.56006;41661.88626
4689;27814.76707;24192.21917;47645.00807;38936.64811
4690;28142.72305;38068.00812;58750.23551;37513.43228
4691;27630.29183;40371.12262;58750.23551;36402.89572
4692;26789.90461;41265.72081;61213.08837;35590.4952
4693;28142.72305;41969.97896;63093.81238;36323.71595
4694;31729.74165;36811.76386;61750.43809;36897.76923
4695;28142.72305;31653.54876;60138.38894;39171.35955
4696;24904.15769;32015.19483;59601.03923;41536.24898
4697;22342.00155;35041.60148;59869.71408;42599.52007
4698;21829.57033;34508.64936;59601.03923;43187.71259
4699;25580.56692;33252.4051;61213.08837;42656.07705
4700;32242.17288;23468.92701;60944.41352;38413.49611
4701;36177.64471;17777.7598;55257.46236;30110.12451
4702;33103.05734;17244.80768;53600.63407;22799.73176
4703;31217.31042;15836.29138;47376.33321;18507.0575
4704;25252.61092;15474.6453;44152.23492;19784.03316
4705;17750.61774;14408.74108;41420.7072;21347.02551
4706;11601.44301;12276.93263;39808.65805;24112.25751
